Time,wind_speed,generator_speed,power,wind_direction,wind_direction_mean,yaw_position,yaw_speed,pitch1_angle,pitch2_angle,pitch3_angle,pitch1_speed,pitch2_speed,pitch3_speed,pitch1_moto_tmp,pitch2_moto_tmp,pitch3_moto_tmp,acc_x,acc_y,environment_tmp,int_tmp,pitch1_ng5_tmp,pitch2_ng5_tmp,pitch3_ng5_tmp,pitch1_ng5_DC,pitch2_ng5_DC,pitch3_ng5_DC
2015/12/30 15:43,-0.991726634,-1.166221212,-0.941714399,1.410832682,0.785582101,-0.976956975,-0.108731292,0.182222222,0.222222222,0.204444444,0,0,0,-1.40375,-1.389,-1.385625,0.100890334,-0.09771946,-0.121051148,-0.131842611,1.057692308,0.552307692,1.080384615,-0.22,-0.31,1.07
2015/12/30 15:44,-0.98957532,-1.159942914,-0.934311429,1.4212148,1.010673982,-0.974847184,0.011423739,0.182222222,0.222222222,0.204444444,0,0,0,-1.406666667,-1.390222222,-1.389,-0.274068572,-0.080071801,-0.131615396,-0.13232066,1.087863248,0.575042735,1.07008547,-0.235555556,0.102222222,0.751111111
2015/12/30 15:45,-0.983889706,-1.169545017,-0.930949253,1.572894424,1.299796377,-0.974038913,0.039524512,0.182222222,0.222222222,0.204444444,0,0,0,-1.40625,-1.39725,-1.389,-0.039719256,0.061109469,-0.135648221,-0.146662128,1.114615385,0.615,1.045961538,-0.365,0.58,0.02
2015/12/30 15:46,-1.068251935,-1.168437082,-0.953892114,1.827675911,1.57526831,-0.973563421,0.03855552,0.182222222,0.222222222,0.204444444,0,0,0,-1.41,-1.4,-1.389,-0.024095968,0.061109469,-0.137576963,-0.145493564,1.123076923,0.662735043,1.020683761,0.244444444,0.702222222,-0.022222222
2015/12/30 15:47,-1.059954011,-1.167467639,-0.960737217,1.991751736,1.13261341,-0.974044832,-0.008440601,0.182222222,0.222222222,0.204444444,0,0,0,-1.41,-1.398625,-1.389,0.100890334,0.061109469,-0.126771622,-0.154549936,1.123076923,0.726346154,0.998076923,-0.4,0.25,0.305
2015/12/30 15:48,-1.065383516,-1.171022264,-0.962349304,1.675948333,1.226126105,-0.973552898,-0.007956105,0.182222222,0.222222222,0.204444444,0,0,0,-1.41,-1.4,-1.389,0.100890334,-0.080071801,-0.130738695,-0.161428529,1.123076923,0.796068376,0.967179487,-0.32,-0.088888889,1.053333333
2015/12/30 15:49,-1.06579329,-1.165482589,-0.9623467,1.909773767,1.668147736,-0.975489065,-0.038963855,0.182222222,0.222222222,0.204444444,0,0,0,-1.412,-1.4,-1.389,0.100890334,0.061109469,-0.139505705,-0.17587623,1.10991453,0.876410256,0.934017094,0.053333333,0.124444444,0.351111111
2015/12/30 15:50,-1.096116569,-1.162158784,-0.960570898,1.418912991,0.874169371,-0.974200041,-0.027335949,0.182222222,0.222222222,0.204444444,0,0,0,-1.417,-1.4,-1.389,0.100890334,0.061109469,-0.14336319,-0.173751568,1.094188034,0.94974359,0.909401709,-0.435555556,-0.124444444,0.622222222
2015/12/30 15:51,-1.058571023,-1.16829859,-0.949468233,1.471902553,0.981578798,-0.974044832,0.035164047,0.182222222,0.222222222,0.204444444,0,0,0,-1.419,-1.4,-1.389,-0.039719256,0.061109469,-0.154387705,-0.189208484,1.076923077,1.020384615,0.877884615,-0.025,0.375,0.97
2015/12/30 15:52,-1.051451199,-1.169545017,-0.942989943,1.566036952,1.155340724,-0.974205302,-0.015708042,0.182222222,0.222222222,0.204444444,0,0,0,-1.419,-1.4,-1.389,-0.274068572,0.061109469,-0.167209458,-0.193510924,1.049401709,1.077948718,0.850598291,-0.102222222,0.28,1.493333333
2015/12/30 15:53,-1.015698415,-1.159158127,-0.935199655,1.459818056,1.099841749,-0.971150446,0.035164047,0.182222222,0.222222222,0.204444444,0,0,0,-1.417875,-1.4,-1.389,0.100890334,0.061109469,-0.178058634,-0.196140194,1.015769231,1.116730769,0.815192308,0.44,0.725,0.735
2015/12/30 15:54,-1.010064022,-1.171391575,-0.934759285,1.495831776,1.224718841,-0.974205302,-0.019584011,0.182222222,0.222222222,0.204444444,0,0,0,-1.419,-1.4,-1.389,0.100890334,0.061109469,-0.174924427,-0.195848053,0.98974359,1.141880342,0.778632479,0.146666667,0.666666667,-0.062222222
2015/12/30 15:55,-1.025840322,-1.154587895,-0.934452686,2.378024064,2.168166236,-0.974766949,0.000280329,0.182222222,0.222222222,0.204444444,0,0,0,-1.419,-1.4,-1.389,0.100890334,0.061109469,-0.190288613,-0.209286539,0.954807692,1.153846154,0.748076923,-0.31,0.28,0.72
2015/12/30 15:56,-0.991624191,-1.153295304,-0.925408987,2.779857579,1.852780777,-0.988431923,-0.248266167,0.182222222,0.222222222,0.204444444,0,0,0,-1.419,-1.4,-1.393888889,0.100890334,-0.080071801,-0.186321541,-0.211358085,0.921025641,1.153846154,0.716752137,-0.031111111,0.031111111,0.951111111
2015/12/30 15:57,-1.029528289,-1.161235505,-0.88363241,0.844587661,-0.39578087,-1.041740317,-0.457568479,0.182222222,0.222222222,0.204444444,0,0,0,-1.419,-1.40375,-1.4,0.100890334,0.061109469,-0.201532304,-0.193510924,0.888076923,1.153846154,0.686538462,0.27,0.07,0.485
2015/12/30 15:58,-0.989985094,-1.165482589,-0.88024322,-0.51997748,-0.63118096,-1.040203352,-0.038963855,0.182222222,0.222222222,0.204444444,0,0,0,-1.419,-1.406666667,-1.4,0.100890334,0.061109469,-0.214901995,-0.211358085,0.854017094,1.147008547,0.654017094,1.23E-17,-0.053333333,0.791111111
2015/12/30 15:59,-0.9662182,-1.167329147,-0.884029166,-0.288070221,0.046275943,-1.038909067,0.011423739,0.182222222,0.222222222,0.204444444,0,0,0,-1.419,-1.41,-1.4,0.100890334,0.061109469,-0.22735115,-0.21327028,0.816923077,1.126495726,0.623076923,0.502222222,0.4,0.577777778
2015/12/30 16:00,-0.932206956,-1.164005342,-0.883805238,0.046459358,0.176025687,-1.03955621,-0.007956105,0.182222222,0.222222222,0.204444444,0,0,0,-1.419,-1.41,-1.4,-0.14908227,0.061109469,-0.234364758,-0.226018252,0.783418803,1.106666667,0.595897436,0.306666667,0.671111111,0.648888889
2015/12/30 16:01,-0.917506312,-1.16165098,-0.872876052,0.405877247,0.45279934,-1.042468352,-0.03460339,0.182222222,0.222222222,0.204444444,0,0,0,-1.419,-1.41,-1.4,0.100890334,0.061109469,-0.242561913,-0.234384109,0.751923077,1.083846154,0.568076923,-0.415,0.27,0.08
2015/12/30 16:02,-0.865413788,-1.155511174,-0.865552498,0.750812921,0.789874256,-1.042791924,0.023051645,0.182222222,0.222222222,0.204444444,0,0,0,-1.419,-1.411,-1.4,0.100890334,0.061109469,-0.246813913,-0.241103352,0.711623932,1.056410256,0.552307692,-0.706666667,0.271111111,0.315555556
2015/12/30 16:03,-0.916584321,-1.16829859,-0.867111207,1.001038744,0.720672047,-1.041740317,-0.008440601,0.182222222,0.222222222,0.204444444,0,0,0,-1.419,-1.419,-1.4,0.100890334,0.061109469,-0.256961728,-0.244901185,0.676923077,1.023653846,0.568461538,-0.17,0.575,1
2015/12/30 16:04,-0.915815994,-1.164743966,-0.871343382,0.49224304,0.31281175,-1.040203352,0.03855552,0.182222222,0.222222222,0.204444444,0,0,0,-1.421444444,-1.419,-1.4,0.100890334,0.061109469,-0.268731439,-0.248114736,0.637948718,1.002905983,0.597606838,-0.231111111,0.026666667,0.564444444
2015/12/30 16:05,-0.946549047,-1.159573602,-0.872372214,0.446015042,0.209465798,-1.038100138,-0.008440601,0.182222222,0.222222222,0.204444444,0,0,0,-1.4245,-1.419,-1.4,0.100890334,0.061109469,-0.284380553,-0.252788993,0.609423077,0.969038462,0.6375,1.09,0.255,-0.135
2015/12/30 16:06,-0.918684413,-1.162897407,-0.860438607,-0.121380884,-0.413899394,-1.038261924,0.03855552,0.182222222,0.222222222,0.204444444,0,0,0,-1.43,-1.419,-1.4,0.100890334,0.061109469,-0.301169378,-0.254913655,0.56974359,0.937264957,0.693333333,-0.035555556,0.466666667,0.257777778
2015/12/30 16:07,-0.928109215,-1.161235505,-0.852347578,-0.671369378,-0.656212669,-1.040284245,0.052605907,0.182222222,0.222222222,0.204444444,0,0,0,-1.43,-1.419,-1.4,0.100890334,0.061109469,-0.296018759,-0.273823146,0.552307692,0.905769231,0.753461538,-0.49,0.145,0.63
2015/12/30 16:08,-0.956793398,-1.165113277,-0.837301111,-1.064930768,-1.010579342,-1.040850495,-0.004080136,0.182222222,0.222222222,0.204444444,0,0,0,-1.433,-1.419,-1.402222222,0.100890334,0.061109469,-0.31168979,-0.289120712,0.554188034,0.869059829,0.814871795,0.524444444,0.542222222,-0.155555556
2015/12/30 16:09,-0.94081221,-1.169175705,-0.829513101,-1.353424166,-1.118797946,-1.043439067,-0.151366948,0.182222222,0.222222222,0.204444444,0,0,0,-1.437,-1.419,-1.407777778,-0.024095968,0.061109469,-0.325015646,-0.287208516,0.597777778,0.839316239,0.893504274,0.097777778,0.097777778,0.595555556
2015/12/30 16:10,-0.953515205,-1.166221212,-0.832403335,-1.272669033,-0.774581164,-1.04408621,-0.112607261,0.182222222,0.222222222,0.204444444,0,0,0,-1.437,-1.419,-1.41,0.100890334,0.061109469,-0.330801873,-0.289120712,0.633504274,0.804444444,0.956581197,-0.12,-0.111111111,0.453333333
2015/12/30 16:11,-0.90459843,-1.163312883,-0.827313854,-1.309258205,-0.984879183,-1.042468352,-0.038963855,0.182222222,0.222222222,0.204444444,0,0,0,-1.439,-1.419,-1.41,-0.039719256,0.061109469,-0.342374327,-0.304896327,0.687884615,0.774423077,1.016538462,0.12,0.405,0.29
2015/12/30 16:12,-0.951876109,-1.163266719,-0.824620534,-1.217041981,-0.957244035,-1.042144781,-0.031211917,0.182222222,0.222222222,0.204444444,0,0,0,-1.439,-1.419,-1.41,-0.399054874,0.061109469,-0.347634533,-0.317378716,0.748376068,0.741709402,1.05982906,-0.266666667,0.28,0.097777778
2015/12/30 16:13,-0.983889706,-1.169129541,-0.836579203,-1.395144455,-0.957648624,-1.043924424,-0.065126644,0.182222222,0.222222222,0.204444444,0,0,0,-1.439,-1.419,-1.411125,-0.039719256,0.061109469,-0.356182368,-0.318759746,0.810961538,0.708269231,1.082115385,0.585,-0.155,0.79
2015/12/30 16:14,-1.059236906,-1.153664616,-0.8397513,-1.283794443,-0.972020308,-1.042144781,0.023051645,0.182222222,0.222222222,0.204444444,0,0,0,-1.439,-1.419,-1.419,0.100890334,-0.080071801,-0.354648142,-0.319715844,0.886666667,0.678632479,1.090769231,-0.191111111,0.266666667,-0.013333333
2015/12/30 16:15,-0.96913784,-1.157496224,-0.823561432,-1.077926398,-0.755160921,-1.041740317,-0.012801066,0.182222222,0.222222222,0.204444444,0,0,0,-1.439,-1.419,-1.419,0.100890334,-0.09771946,-0.368806863,-0.329993896,0.959038462,0.645,1.100384615,-0.09,0.515,0.24
2015/12/30 16:16,-0.903522773,-1.155141862,-0.809711092,-0.8990087,-0.58854086,-1.041497638,0.015299707,0.182222222,0.222222222,0.204444444,0,0,0,-1.439,-1.422666667,-1.419,0.100890334,0.061109469,-0.374286245,-0.329701755,1.026837607,0.62,1.092478632,0.084444444,0.275555556,0.288888889
2015/12/30 16:17,-0.928109215,-1.16829859,-0.8110475,-1.090658279,-0.905087312,-1.041012281,0.009001258,0.182222222,0.222222222,0.204444444,0,0,0,-1.439,-1.42725,-1.419,-0.039719256,0.061109469,-0.385376513,-0.343140242,1.080192308,0.591538462,1.090769231,-0.055,-0.11,0.34
2015/12/30 16:18,-0.967447523,-1.161789472,-0.813720966,-1.407708496,-1.175932865,-1.03955621,0.03855552,0.182222222,0.222222222,0.204444444,0,0,0,-1.439,-1.43,-1.419,-0.024095968,0.061109469,-0.399184555,-0.343724524,1.108376068,0.564786325,1.078461538,0.448888889,0.417777778,0.364444444
2015/12/30 16:19,-0.891229552,-1.151448746,-0.793447666,-1.64153393,-1.229831078,-1.042144781,-0.004080136,0.182222222,0.222222222,0.204444444,0,0,0,-1.439,-1.43,-1.419,0.100890334,0.061109469,-0.399184555,-0.354772766,1.128205128,0.55982906,1.056410256,0.231111111,0.648888889,-0.088888889
2015/12/30 16:20,-0.8604965,-1.164374654,-0.77618698,-1.513591711,-1.150179934,-1.040850495,0.003671801,0.182222222,0.222222222,0.204444444,0,0,0,-1.439,-1.436,-1.419,-0.024095968,0.061109469,-0.52911165,-0.367308272,1.133333333,0.585299145,1.038632479,-0.248888889,0.64,-0.031111111
2015/12/30 16:21,-0.879704658,-1.149186712,-0.763282475,-1.444345623,-0.755477555,-1.042468352,-0.02588246,0.182222222,0.222222222,0.204444444,0,0,0,-1.439,-1.43675,-1.419,-0.039719256,0.061109469,-0.470197339,-0.362501224,1.136538462,0.622307692,1.010384615,-0.42,0.015,0.67
2015/12/30 16:22,-0.878116783,-1.159942914,-0.772848889,-1.58130326,-1.179873205,-1.044733353,-0.155242917,0.182222222,0.222222222,0.204444444,0,0,0,-1.447555556,-1.439,-1.419,0.100890334,0.061109469,-0.452838659,-0.365396076,1.123076923,0.674871795,0.996581197,-0.115555556,0.142222222,0.333333333
2015/12/30 16:23,-0.879243662,-1.159158127,-0.768786613,-1.698120068,-1.279190863,-1.042468352,-0.030242925,0.182222222,0.222222222,0.204444444,0,0,0,-1.44725,-1.439,-1.419,0.100890334,0.061109469,-0.461715257,-0.373974398,1.108461538,0.734038462,0.962884615,-0.32,0.605,0.005
2015/12/30 16:24,-0.802308587,-1.090143011,-0.752825556,-1.792302421,-1.467799425,-1.044733353,-0.062219667,0.182222222,0.222222222,0.204444444,0,0,0,-1.45,-1.439,-1.419,0.100890334,0.061109469,-0.477561628,-0.380906108,1.084615385,0.801025641,0.934017094,0.155555556,0.626666667,0.217777778
2015/12/30 16:25,-0.760511636,-1.118210697,-0.766841889,-1.583221434,-0.448799542,-1.011081923,0.875764768,0.182222222,0.222222222,0.204444444,0,0,0,-1.45,-1.439,-1.419,0.100890334,-0.221253071,-0.492465546,-0.385580364,1.064957265,0.878119658,0.904273504,-0.075555556,0.56,-0.057777778
2015/12/30 16:26,-0.695306343,-1.150433139,-0.780055597,0.260431689,0.483671194,-0.971884401,0.545338433,0.182222222,0.222222222,0.204444444,0,0,0,-1.45,-1.439,-1.4245,0.100890334,-0.256548388,-0.510043402,-0.384730499,1.037692308,0.959038462,0.865769231,0.105,0.335,0.64
2015/12/30 16:27,-0.695357565,-1.167698459,-0.775072547,0.522742009,0.569918888,-0.970327706,0.088943114,0.182222222,0.222222222,0.204444444,0,0,0,-1.45,-1.439,-1.428777778,0.100890334,0.061109469,-0.515961134,-0.398328336,1.007692308,1.028376068,0.840854701,-0.026666667,0.688888889,0.084444444
2015/12/30 16:28,-0.663036638,-1.116779614,-0.757781266,0.819339694,0.75787659,-0.965332079,0.022082653,0.182222222,0.222222222,0.204444444,0,0,0,-1.45,-1.439,-1.43,-0.180328846,0.061109469,-0.525824021,-0.413891485,0.980769231,1.080192308,0.803076923,0.12,0.43,0.35
2015/12/30 16:29,-0.654789935,-1.049518728,-0.741925988,1.20196749,0.841380119,-0.961288751,0.081191176,0.182222222,0.222222222,0.204444444,0,0,0,-1.45,-1.439,-1.43,0.100890334,0.061109469,-0.533319815,-0.411076308,0.942393162,1.115726496,0.772136752,-0.666666667,1.004444444,-0.031111111
2015/12/30 16:30,-0.595731253,-0.967208393,-0.721979467,1.374363396,1.096992039,-0.956607488,-0.017161531,0.182222222,0.222222222,0.204444444,0,0,0,-1.45,-1.439,-1.431125,-0.180328846,-0.09771946,-0.537067712,-0.409589044,0.909615385,1.142307692,0.742307692,-0.05,0.48,0.33
2015/12/30 16:31,-0.550297557,-0.90954961,-0.702314158,1.334129692,1.039804348,-0.967107776,-0.236638261,0.182222222,0.222222222,0.204444444,0,0,0,-1.45,-1.442666667,-1.437,0.100890334,-0.080071801,-0.556464722,-0.421062219,0.865641026,1.155384615,0.708205128,-0.724444444,0.431111111,-0.053333333
2015/12/30 16:32,-0.578981739,-0.873726379,-0.698085563,1.424667514,0.934681725,-0.978098682,-0.081599511,0.182222222,0.222222222,0.204444444,0,0,0,-1.45,-1.448777778,-1.439,0.100890334,0.061109469,-0.569439898,-0.422974415,0.832478632,1.156923077,0.682051282,-0.248888889,0.146666667,0.226666667
2015/12/30 16:33,-0.507681058,-0.793955061,-0.670918989,1.42011185,1.202114662,-0.990783735,-0.147975476,0.182222222,0.222222222,0.204444444,0,0,0,-1.45,-1.45,-1.439,0.100890334,0.061109469,-0.590919073,-0.422974415,0.789230769,1.155576923,0.643076923,-0.375,-0.23,-0.045
2015/12/30 16:34,-0.494158515,-0.744097987,-0.652701075,1.510601718,0.882894408,-1.007199066,-0.042839824,0.182222222,0.222222222,0.204444444,0,0,0,-1.454444444,-1.45,-1.439,0.100890334,0.061109469,-0.607138043,-0.422974415,0.753846154,1.153846154,0.618461538,-0.671111111,0.111111111,0.533333333
2015/12/30 16:35,-0.526120889,-0.756562256,-0.657901219,1.350410195,0.915402207,-1.007522637,-0.012801066,0.182222222,0.222222222,0.204444444,0,0,0,-1.46,-1.45,-1.439,0.100890334,0.061109469,-0.610447589,-0.438750029,0.714230769,1.134615385,0.585576923,0.13,-0.6,0.025
2015/12/30 16:36,-0.503583317,-0.777336037,-0.668053166,1.457851927,1.294237684,-1.003316209,0.057935364,0.182222222,0.222222222,0.204444444,0,0,0,-1.46,-1.45,-1.439,0.100890334,-0.080071801,-0.63045829,-0.432322927,0.676923077,1.115555556,0.556068376,-0.12,-0.582222222,1.44
2015/12/30 16:37,-0.511369024,-0.775674134,-0.666158891,1.368536942,0.916985379,-1.003882459,0.022082653,0.182222222,0.222222222,0.204444444,0,0,0,-1.46,-1.45,-1.439,0.100890334,0.061109469,-0.640628023,-0.441379299,0.639038462,1.094615385,0.552307692,0.35,0.135,0.125
2015/12/30 16:38,-0.529808855,-0.805034411,-0.674729346,1.261047255,0.784526653,-1.00590478,-0.058343699,0.182222222,0.222222222,0.204444444,0,0,0,-1.46,-1.45,-1.439,0.100890334,0.061109469,-0.63887462,-0.458456269,0.604786325,1.076581197,0.56974359,0.728888889,1.026666667,0.613333333
2015/12/30 16:39,-0.542921624,-0.845289382,-0.689633581,1.343528746,1.071327062,-1.002669066,0.011423739,0.182222222,0.222222222,0.204444444,0,0,0,-1.469,-1.45,-1.439,0.100890334,0.061109469,-0.671137219,-0.470779308,0.568205128,1.047863248,0.606324786,0.137777778,0.306666667,0.448888889
