Time,wind_speed,generator_speed,power,wind_direction,wind_direction_mean,yaw_position,yaw_speed,pitch1_angle,pitch2_angle,pitch3_angle,pitch1_speed,pitch2_speed,pitch3_speed,pitch1_moto_tmp,pitch2_moto_tmp,pitch3_moto_tmp,acc_x,acc_y,environment_tmp,int_tmp,pitch1_ng5_tmp,pitch2_ng5_tmp,pitch3_ng5_tmp,pitch1_ng5_DC,pitch2_ng5_DC,pitch3_ng5_DC
2015/11/9 14:02,0.039520942,-0.263392701,,-0.186910509,0.209465798,,0.030803582,0.217777778,0.217777778,,,0,,-0.139,,-0.129,,-0.415377317,1.626652385,1.487309141,0.688461538,0.686538462,0.721538462,0.26,0.365,0.47
2015/11/9 14:03,-0.175354317,-0.423535468,,-0.096444619,-0.49622434,1.513843322,,0.217777778,0.217777778,0.182222222,0,0,0,,,-0.130111111,-0.14908227,0.061109469,1.620734653,1.498569849,0.687179487,0.688888889,0.711282051,0.408888889,0.391111111,-0.311111111
2015/11/9 14:04,-0.385517174,,,,-0.353351859,1.513605904,0.004640793,0.217777778,0.217777778,0.182222222,0,,0,-0.139,,,0.522719104,-0.09771946,1.619156591,1.528182325,0.676923077,,0.706153846,,,0.675
2015/11/9 14:05,,-0.234309408,,-0.857168526,-0.226223145,1.513605904,-0.008440601,0.217777778,,0.182222222,,,0,-0.139,-0.15,-0.134,0.100890334,-0.256548388,1.613830633,1.538699402,0.675,0.680769231,,0.15,0.68,
2015/11/9 14:06,-0.066508089,-0.228908225,,-0.609652124,-0.27292672,1.515061976,,0.217777778,,0.182222222,0,0,,-0.139,-0.15,-0.139,,,,1.563796971,,0.678846154,,,0.74,0.51
2015/11/9 14:07,0.023386089,,-0.442661772,-1.166785817,-0.664673844,1.512549036,-0.02345998,,0.217777778,0.182222222,,0,,,-0.15,-0.137888889,-0.024095968,0.061109469,1.619156591,1.55997258,0.676923077,0.678632479,0.706153846,0.382222222,0.688888889,0.008888889
2015/11/9 14:08,-0.037465355,-0.233893932,,,-0.450875256,1.512149833,,0.217777778,0.217777778,,0,0,0,-0.139,,,-0.039719256,,1.624877066,,,0.682692308,0.706153846,0.21,,
2015/11/9 14:09,-0.100775443,,-0.422635835,,,1.515142869,0.06956327,0.217777778,0.217777778,,,0,0,,-0.15,-0.139,,-0.221253071,1.618805911,,0.676923077,0.690598291,0.706153846,,,0.275555556
2015/11/9 14:10,-0.043816852,-0.191238436,,,-0.278239142,1.51578475,0.057935364,,,,0,0,0,-0.140222222,-0.151111111,-0.139,0.100890334,-0.080071801,1.619156591,,0.676923077,0.692307692,0.706153846,-0.16,0.684444444,0.582222222
2015/11/9 14:11,0.04735787,,-0.443884263,-0.282075926,,1.512877869,,0.217777778,,,0,0,0,-0.14175,-0.15125,-0.139,0.100890334,-0.256548388,1.615605952,,0.676923077,,0.706153846,,0.245,0.33
2015/11/9 14:12,,,,-0.090881914,0.102425778,,,,0.217777778,0.182222222,0,0,,,,-0.139,-0.14908227,0.061109469,1.604428014,,,0.692307692,0.706153846,0.444444444,0.315555556,0.955555556
2015/11/9 14:13,0.110975289,-0.166586882,-0.400076711,0.493705648,0.773391676,1.513605904,,0.217777778,0.217777778,0.182222222,0,0,0,-0.148625,-0.155,,0.100890334,-0.09771946,1.619551107,1.55304087,,,0.706153846,0.435,0.41,
2015/11/9 14:14,0.009556215,-0.225999895,-0.43137326,1.389037428,1.336842602,1.513605904,0.004640793,0.217777778,,0.182222222,0,,,-0.15,-0.1575,-0.139,-0.320938436,,1.619156591,1.559494531,,0.690384615,0.706153846,,0.57,0.405
2015/11/9 14:15,-0.050373237,-0.296122946,-0.477591944,2.181387232,1.822243147,1.515790012,0.015299707,,0.217777778,0.182222222,,,,-0.15,-0.158888889,,,-0.362434341,,1.517479341,0.682051282,0.692307692,,0.973333333,,0.542222222
2015/11/9 14:16,,-0.27294864,-0.460651527,1.877164805,,1.510693761,-0.108731292,,0.217777778,,,0,,-0.15,-0.16,-0.139,-0.180328846,,1.613830633,,,,0.706153846,,0.075,0.47
2015/11/9 14:17,0.008634224,,,0.698278925,,1.507053583,-0.047684785,,0.217777778,0.182222222,,0,0,-0.15,-0.16,,,0.061109469,1.619551107,1.497348169,0.690384615,0.692307692,,0.045,,
2015/11/9 14:18,0.025434959,-0.075274575,-0.338308697,-0.044270281,-0.308917497,,0.003671801,0.217777778,0.217777778,0.182222222,,0,0,,,-0.139,-0.274068572,,,1.527890184,0.692307692,0.692307692,0.706153846,,0.568888889,
2015/11/9 14:19,0.049662849,-0.074351296,,-0.145262152,,1.511421797,,0.217777778,0.217777778,0.182222222,0,0,,-0.15,-0.16,-0.139,-0.039719256,,1.623101746,1.533918912,0.692307692,0.692307692,0.706153846,0.65,,-0.055
2015/11/9 14:20,0.14693296,,-0.343509166,,-0.552356584,,0.004640793,0.217777778,,,0,0,0,-0.15,,-0.139,,,1.623101746,,0.692307692,,,0.21,0.39,0.295
2015/11/9 14:21,0.189344572,-0.044252396,-0.326513417,-0.718124874,-0.426705497,1.508024297,-0.027335949,,,0.182222222,,0,0,-0.15,,-0.139,0.100890334,0.061109469,1.622312715,1.472436507,0.690598291,0.692307692,0.706153846,0.808888889,0.231111111,0.2
2015/11/9 14:22,,,-0.174544711,-0.463343387,,1.510687842,0.074408231,0.217777778,0.217777778,0.182222222,0,0,0,-0.15,-0.1625,-0.139,-0.039719256,-0.09771946,1.615211437,,0.692307692,0.694038462,,1.5,0.435,
2015/11/9 14:23,0.294656499,0.200601233,-0.18122317,-0.591141743,-0.559691947,,-0.031211917,0.217777778,0.217777778,,0,0,0,-0.15,,-0.139,0.225876636,-0.221253071,1.613721045,1.468187184,,,0.706153846,1.453333333,0.222222222,
